Episode,Total_Reward,Actor_Loss,Critic_Loss,Entropy
1,-7.5243397,0.023192595690488815,43.0008544921875,2.3977248668670654
2,-11.051371,-0.0021644115913659334,50.42252731323242,2.397265911102295
3,-11.53116,-0.007288170047104359,71.12657928466797,2.3972220420837402
4,-12.6243305,-0.02271118201315403,66.09220886230469,2.396709680557251
5,-13.16263,0.02707080915570259,86.2735595703125,2.3966403007507324
6,-16.2238,-0.018587922677397728,101.54277801513672,2.3952529430389404
7,-17.25007,-0.008513068780303001,151.85198974609375,2.394516706466675
8,-12.0280905,-0.03129100799560547,56.074241638183594,2.393735408782959
9,-15.277949,0.021758079528808594,87.27204132080078,2.3931479454040527
10,-24.481003,0.047965098172426224,271.6838684082031,2.385122299194336
11,-26.676722,0.021539831534028053,250.92739868164062,2.3815903663635254
12,-17.21813,-0.021526623517274857,103.4561538696289,2.3864126205444336
13,-18.43701,0.024334430694580078,136.16014099121094,2.3840575218200684
14,-26.687828,-0.20961718261241913,295.820556640625,2.36798357963562
15,-21.622929,0.07077894359827042,116.57820892333984,2.359445095062256
16,-25.674679,-0.0010786533821374178,200.5865478515625,2.3538870811462402
17,-19.75225,0.01703772507607937,66.16217803955078,2.353027820587158
18,-19.09383,-0.06870365142822266,102.48897552490234,2.3692030906677246
19,-25.52434,0.0335698127746582,193.13427734375,2.3143062591552734
20,-25.225681,-0.3600243926048279,163.48358154296875,2.326594829559326
21,-31.51408,0.10617093741893768,185.0316162109375,2.2653019428253174
22,-20.52808,-0.21335835754871368,23.900638580322266,2.2702059745788574
23,-26.6836,-0.23407821357250214,125.84188079833984,2.247437000274658
24,-20.90308,-0.10990782082080841,27.7606143951416,2.234074831008911
25,-16.33651,0.4379401206970215,23.477275848388672,2.26181697845459
26,-22.83112,-0.22574476897716522,46.12652587890625,2.25897216796875
27,-26.810322,0.1275680512189865,25.446552276611328,2.1467013359069824
28,-22.15172,-0.14266176521778107,46.11617660522461,2.1780893802642822
29,-21.355598,0.752768874168396,35.6708984375,2.2144083976745605
30,-28.34885,-0.2690158784389496,113.4645767211914,2.1509087085723877
31,-19.85204,0.16455039381980896,59.3612060546875,2.2093117237091064
32,-21.11005,-0.11775808036327362,97.89798736572266,2.255659580230713
33,-20.77721,0.33839574456214905,59.310508728027344,2.2612884044647217
34,-28.99188,0.0488528236746788,106.34916687011719,2.1768581867218018
35,-23.12072,-0.2586899697780609,58.32124710083008,2.2201991081237793
36,-13.80356,-0.1733204424381256,10.806941032409668,2.3058714866638184
37,-19.6723,0.1286126673221588,27.71576499938965,2.2621214389801025
38,-27.42932,0.16448459029197693,144.61874389648438,2.2525672912597656
39,-26.135288,0.19931402802467346,51.72941970825195,2.1802279949188232
40,-29.92992,0.3208243250846863,54.055213928222656,2.20751690864563
41,-33.74871,-0.05759768560528755,190.08944702148438,2.26294207572937
42,-22.36418,0.019707154482603073,26.367584228515625,2.22101092338562
43,-20.97184,0.19384030997753143,5.02454137802124,2.25907826423645
44,-12.958771,0.03234368562698364,12.169021606445312,2.3115928173065186
45,-10.19543,0.05041489750146866,10.453473091125488,2.337266683578491
46,-20.98823,0.05678200721740723,17.8642578125,2.3065810203552246
47,-17.16782,-0.132409006357193,14.551651000976562,2.2957701683044434
48,-28.21236,0.0841466411948204,78.13435363769531,2.3067612648010254
49,-18.82526,0.20746441185474396,2.02001953125,2.32130765914917
50,-14.75492,0.041589926928281784,10.254884719848633,2.3570754528045654
51,-13.79109,0.06725869327783585,3.1500017642974854,2.370300769805908
52,-22.37842,-0.32100576162338257,35.785369873046875,2.353698968887329
53,-19.66577,0.17015762627124786,21.439332962036133,2.3567564487457275
54,-15.10161,0.0675787478685379,9.073724746704102,2.352377414703369
55,-13.756969,-0.04565839841961861,6.3979082107543945,2.365079402923584
56,-24.223068,-0.03358802944421768,30.686716079711914,2.3363537788391113
57,-13.42381,0.09432215988636017,35.374839782714844,2.3253753185272217
58,-16.63025,-0.03788585588335991,9.601556777954102,2.3535280227661133
59,-15.42131,0.09820427745580673,3.21193265914917,2.3389711380004883
60,-19.648289,-0.23734724521636963,6.950095176696777,2.2857441902160645
61,-15.26671,-0.12917962670326233,17.514249801635742,2.287645101547241
62,-20.08421,-0.044863127171993256,17.03514289855957,2.28698992729187
63,-19.68578,-0.13977813720703125,21.24685287475586,2.1798157691955566
64,-14.57103,-0.322819322347641,5.5532307624816895,2.2963924407958984
65,-22.74626,0.05549211427569389,20.808391571044922,2.234605312347412
66,-15.80272,-0.05344250798225403,16.122220993041992,2.1536457538604736
67,-17.23097,0.08540239185094833,7.166056156158447,2.189422845840454
68,-15.342619,-0.14679181575775146,17.228946685791016,2.1142067909240723
69,-13.19076,-0.17979666590690613,7.83081579208374,2.178114891052246
70,-12.426909,-0.02782893180847168,8.520811080932617,2.1933083534240723
71,-9.49057,-0.3295806348323822,5.640903949737549,2.2568628787994385
72,-17.8339,-0.11869797855615616,26.064123153686523,2.196852207183838
73,-19.69923,0.3000514805316925,14.939321517944336,2.1666035652160645
74,-12.85056,-0.5563206076622009,6.30646276473999,2.164236068725586
75,-13.178869,-0.15325859189033508,0.5237269997596741,2.22428035736084
76,-12.511471,-0.2463947832584381,2.29917573928833,2.2542831897735596
77,-17.90346,0.13728617131710052,7.3325910568237305,2.0903313159942627
78,-14.47725,-0.04957813024520874,3.3959548473358154,2.1485981941223145
79,-12.29372,-0.3723195195198059,4.64422082901001,2.2432761192321777
80,-16.66122,0.23984304070472717,13.09143352508545,1.9746253490447998
81,-8.38127,-0.51252681016922,6.596107482910156,2.1989612579345703
82,-10.686689,-0.0641956776380539,2.123237133026123,2.2274632453918457
83,-6.5776296,0.18807049095630646,21.9072208404541,2.1538987159729004
84,-15.85421,-0.2465084046125412,21.108129501342773,2.1732115745544434
85,-20.926828,-0.048578836023807526,53.9317741394043,2.1190662384033203
86,-12.34493,0.3605228066444397,2.1497292518615723,2.1976535320281982
